Year,Station,StartDepth,EndDepth
2011,1,1.79832,1.40208
2011,6,8.01624,5.51688
2011,9,3.5052,4.66344
2011,8,4.29768,1.70688
2011,9,3.59664,6.15696
2011,1,2.8956,1.61544
2011,2,4.75488,3.77952
2011,6,5.85216,5.69976
2011,4,14.7828,6.58368
2011,5,3.44424,5.97408
2011,2,5.09016,6.67512
2011,3,7.28472,7.04088
2011,8,4.63296,2.10312
2011,9,3.53568,6.2484
2011,4,3.07848,7.25424
2011,7,1.95072,3.47472
2011,3,10.75944,15.36192
2011,7,2.1336,2.22504
2011,8,4.51104,1.79832
2011,4,4.8768,5.30352
2011,6,5.334,5.24256
2011,7,3.07848,3.6576
2011,2,5.0292,7.22376
2011,1,3.2004,1.92024
2011,2,5.36448,2.80416
2011,6,5.21208,5.30352
2011,2,6.30936,5.88264
2011,4,6.82752,8.32104
2011,8,5.0292,2.4384
2011,8,3.16992,2.19456
2011,5,4.20624,7.1628
2011,6,6.61416,4.96824
2012,4,5.69976,6.12648
2012,7,2.31648,2.31648
2012,1,2.65176,2.25552
2012,8,4.45008,1.70688
2012,2,5.0292,5.1816
2012,4,6.7056,9.906
2012,5,3.6576,6.73608
2012,8,4.2672,1.61544
2012,9,3.048,6.7056
2012,3,7.10184,4.63296
2012,8,4.32816,1.61544
2012,8,4.54152,1.70688
2012,3,0,6.61416
2012,4,6.33984,8.32104
2012,7,1.95072,3.44424
2012,8,4.572,1.55448
2012,4,3.74904,6.15696
2012,5,4.05384,5.15112
2012,6,8.86968,4.90728
2012,3,5.4864,6.37032
2012,4,3.2004,5.6388
2012,9,3.048,5.12064
2012,2,5.334,6.97992
2012,1,3.10896,1.61544
2012,5,3.77952,7.62
2012,2,4.8768,6.64464
2012,3,9.32688,4.20624
2012,7,2.22504,3.29184
2012,4,6.4008,5.82168
2012,2,5.54736,6.64464
2012,4,3.10896,6.06552
2012,7,2.83464,3.81
2012,6,8.10768,4.48056
2012,9,3.44424,4.93776
2012,2,4.90728,6.67512
2012,9,3.32232,5.12064
2012,4,3.41376,5.334
2012,8,4.63296,1.76784
2012,2,4.75488,2.56032
2012,4,6.73608,5.69976
2012,1,3.10896,1.61544
2012,6,7.3152,5.1816
2012,5,4.63296,7.19328
2012,3,9.81456,6.64464
2012,4,0,0
2012,8,3.6576,2.65176
1987,15,4.572,4.2672
1987,19,4.572,3.6576
1987,20,5.4864,5.4864
1987,29,8.5344,7.62
1987,33,1.524,1.8288
1987,36,4.2672,3.048
1987,40,7.62,9.144
1987,55,6.7056,7.0104
1987,60,2.4384,3.6576
1987,34,3.048,3.048
1987,44,6.096,6.096
1987,46,3.048,3.048
1987,56,6.096,0
1987,66,7.0104,6.7056
1987,70,3.048,1.8288
1987,17,6.4008,6.096
1987,25,0.9144,0.6096
1987,27,3.048,2.7432
1987,30,6.7056,3.3528
1987,37,4.572,4.8768
1987,38,8.5344,7.3152
1987,40,9.4488,8.8392
1987,43,4.2672,4.572
1987,48,3.9624,5.7912
1987,62,3.6576,3.3528
1987,65,7.3152,7.0104
1987,66,7.3152,7.3152
1987,72,5.7912,5.4864
1987,73,7.0104,6.7056
1987,77,3.048,3.9624
1987,11,3.3528,3.048
1987,23,5.4864,6.4008
1987,29,5.4864,8.2296
1987,35,3.3528,3.3528
1987,38,8.8392,9.144
1987,40,8.8392,9.144
1987,44,6.7056,6.4008
1987,50,7.3152,7.0104
1987,62,5.1816,6.7056
1987,63,5.1816,4.8768
1987,66,7.62,7.62
1987,72,2.7432,4.2672
1987,75,1.8288,1.8288
1987,10,4.2672,6.096
1987,13,5.7912,11.5824
1987,14,11.5824,10.9728
1987,17,3.048,0.6096
1987,29,6.7056,3.048
1987,31,7.0104,10.0584
1987,40,11.2776,10.0584
1987,42,3.048,1.524
1987,51,1.8288,1.8288
1987,55,6.7056,6.7056
1987,56,5.7912,6.4008
1987,59,1.8288,1.524
1987,62,3.6576,3.9624
1987,14,11.8872,10.668
1987,16,3.6576,3.048
1987,18,7.3152,6.4008
1987,23,3.048,3.6576
1987,26,5.7912,9.144
1987,27,4.8768,4.572
1987,35,3.048,2.7432
1987,38,9.7536,9.144
1987,43,3.6576,3.9624
1987,49,2.7432,4.572
1987,54,6.7056,6.7056
1987,58,1.8288,3.6576
1987,70,3.6576,3.6576
1987,75,3.3528,4.2672
1987,15,7.0104,7.9248
1987,19,1.524,2.7432
1987,32,7.0104,7.62
1987,36,2.1336,3.048
1987,45,6.096,5.4864
1987,49,5.1816,4.2672
1987,55,6.096,6.096
1987,61,2.4384,3.3528
1987,62,5.4864,3.6576
1987,67,7.62,5.7912
1987,72,5.7912,5.4864
1987,75,3.048,4.572
1987,11,3.6576,3.048
1987,14,12.4968,4.2672
1987,18,6.7056,7.0104
1987,19,4.2672,8.2296
1987,26,3.048,6.7056
1987,37,2.7432,3.9624
1987,42,1.8288,2.7432
1987,47,5.7912,3.048
1987,50,7.62,5.7912
1987,56,4.2672,9.7536
1987,58,3.6576,5.7912
1987,62,4.8768,5.1816
1987,64,5.4864,6.7056
1987,73,7.0104,6.7056
1987,76,3.3528,6.096
1987,10,4.572,5.4864
1987,12,3.9624,4.8768
1987,13,3.6576,7.9248
1987,14,9.4488,5.7912
1987,21,8.5344,13.4112
1987,26,3.3528,4.8768
1987,28,6.4008,5.1816
1987,30,9.7536,9.144
1987,31,8.5344,5.7912
1987,35,3.3528,3.6576
1987,40,7.62,7.9248
1987,58,3.3528,4.572
1987,61,2.1336,3.9624
1987,74,5.7912,7.0104
1987,14,5.1816,5.4864
1987,17,6.096,6.096
1987,20,7.0104,16.764
1987,26,6.7056,6.096
1987,28,5.4864,4.8768
1987,35,5.7912,6.096
1987,38,8.8392,5.4864
1987,41,3.6576,4.2672
1987,49,4.8768,5.7912
1987,55,7.0104,8.2296
1987,63,4.572,4.572
1987,66,7.62,7.62
1987,70,3.9624,3.3528
1987,71,2.4384,2.7432
1987,18,7.62,6.4008
1987,22,6.4008,6.7056
1987,26,4.2672,4.2672
1987,28,7.62,7.3152
1987,33,5.1816,4.8768
1987,45,6.4008,4.8768
1987,46,3.6576,3.3528
1987,58,4.572,4.8768
1987,59,1.8288,2.1336
1987,60,2.4384,2.7432
1987,63,5.4864,6.7056
1987,64,6.7056,6.7056
1987,70,3.3528,3.3528
1987,18,7.0104,6.7056
1987,30,9.7536,8.5344
1987,41,3.048,7.62
1987,42,1.8288,3.048
1987,46,3.048,4.572
1987,49,3.048,4.8768
1987,55,6.7056,7.0104
1987,62,4.2672,4.2672
1987,68,1.524,6.7056
1987,71,2.7432,5.7912
1987,74,5.4864,7.3152
1987,76,3.048,1.524
1987,10,6.7056,6.4008
1987,15,6.096,7.9248
1987,21,8.5344,10.668
1987,30,10.9728,13.1064
1987,32,4.572,10.9728
1987,38,9.4488,8.2296
1987,39,9.144,9.4488
1987,41,3.048,8.2296
1987,49,4.572,8.5344
1987,54,6.7056,6.7056
1987,59,2.1336,2.1336
1987,62,4.2672,5.7912
1987,71,3.6576,3.048
1987,74,6.7056,7.62
1987,11,3.9624,4.2672
1987,12,6.4008,7.9248
1987,20,14.0208,14.0208
1987,25,3.6576,4.572
1987,26,3.3528,3.048
1987,29,7.3152,7.3152
1987,30,8.8392,8.5344
1987,35,4.572,3.3528
1987,36,7.0104,3.3528
1987,39,8.8392,10.668
1987,52,5.7912,3.048
1987,63,5.4864,5.4864
1987,64,5.4864,6.4008
1987,76,4.2672,6.096
1987,13,3.6576,7.0104
1987,36,3.048,4.2672
1987,37,3.048,3.6576
1987,38,7.0104,6.4008
1987,43,4.8768,4.2672
1987,45,6.7056,6.096
1987,50,7.0104,8.8392
1987,51,3.9624,2.7432
1987,52,6.096,2.7432
1987,55,6.7056,6.7056
1987,61,4.2672,3.6576
1987,67,7.3152,7.3152
1987,68,1.524,1.524
1987,72,3.048,4.572
1987,75,4.2672,5.4864
1987,12,4.572,7.62
1987,20,8.2296,12.4968
1987,23,3.048,6.096
1987,25,2.7432,6.096
1987,27,3.048,4.572
1987,34,3.3528,3.048
1987,41,7.3152,6.7056
1987,44,6.096,5.7912
1987,45,6.7056,6.4008
1987,56,6.096,8.5344
1987,59,1.8288,1.8288
1987,61,1.8288,3.6576
1987,68,1.524,2.7432
1987,70,3.048,3.048
1987,77,1.8288,1.8288
1987,12,4.572,6.4008
1987,16,3.6576,2.1336
1987,18,7.0104,6.7056
1987,33,5.1816,4.8768
1987,37,4.572,3.048
1987,38,10.668,6.4008
1987,47,4.2672,3.3528
1987,56,7.0104,7.9248
1987,58,3.6576,1.8288
1987,60,1.8288,3.048
1987,65,7.0104,7.0104
1987,66,7.3152,7.62
1987,73,7.0104,7.3152
1987,10,6.7056,9.144
1987,14,9.144,3.9624
1987,19,3.6576,9.4488
1987,23,6.096,4.8768
1987,24,6.7056,0
1987,29,7.3152,8.5344
1987,37,5.4864,7.3152
1987,38,7.9248,9.144
1987,39,9.144,9.144
1987,40,8.8392,8.2296
1987,41,3.3528,3.6576
1987,51,1.524,4.572
1987,54,6.096,6.096
1987,63,5.7912,4.572
1987,68,3.048,5.7912
1987,14,9.7536,7.0104
1987,17,7.0104,6.7056
1987,19,10.0584,7.62
1987,20,6.096,5.1816
1987,26,4.8768,4.8768
1987,33,4.572,5.1816
1987,35,4.8768,7.62
1987,37,3.3528,6.4008
1987,49,5.4864,4.572
1987,53,7.0104,7.0104
1987,54,6.7056,7.0104
1987,61,4.8768,4.2672
1987,68,3.3528,6.4008
1987,69,2.7432,3.3528
1987,74,7.9248,2.4384
1987,10,8.8392,4.2672
1987,11,5.4864,4.572
1987,15,6.096,8.5344
1987,16,3.3528,1.524
1987,30,7.62,12.8016
1987,32,4.2672,11.5824
1987,45,0,5.4864
1987,51,2.7432,3.3528
1987,54,6.7056,6.4008
1987,75,4.8768,4.572
1987,11,7.62,4.2672
1987,15,6.7056,8.2296
1987,16,3.9624,3.6576
1987,18,7.3152,8.2296
1987,21,6.7056,8.2296
1987,27,3.9624,4.8768
1987,35,5.4864,3.9624
1987,50,5.4864,7.62
1987,53,6.7056,7.0104
1987,59,3.048,2.4384
1987,60,3.048,4.572
1987,63,6.4008,7.62
1987,64,7.3152,7.0104
1987,75,5.4864,7.0104
1987,77,2.1336,3.9624
1987,14,10.0584,7.0104
1987,19,2.7432,5.7912
1987,20,6.4008,11.2776
1987,34,4.8768,3.048
1987,36,4.572,4.8768
1987,40,8.8392,9.144
1987,45,7.0104,0
1987,54,6.4008,6.4008
1987,58,2.4384,2.4384
1987,61,1.524,3.9624
1987,64,6.7056,6.096
1987,76,2.1336,1.8288
1987,14,7.3152,3.6576
1987,19,9.144,3.9624
1987,22,5.7912,6.4008
1987,31,6.096,9.7536
1987,34,4.8768,6.7056
1987,35,6.096,5.7912
1987,37,5.7912,2.4384
1987,41,6.096,6.4008
1987,49,4.572,5.4864
1987,60,2.7432,3.6576
1987,62,0,3.048
1987,63,6.7056,4.8768
1987,69,2.1336,2.4384
1987,15,7.9248,7.0104
1987,18,7.62,8.2296
1987,20,7.3152,10.9728
1987,21,7.3152,7.9248
1987,22,6.4008,7.62
1987,28,6.4008,4.572
1987,32,2.1336,4.572
1987,39,9.4488,9.144
1987,40,9.7536,9.4488
1987,43,5.1816,5.1816
1987,44,4.8768,6.096
1987,47,3.9624,7.9248
1987,61,3.6576,3.6576
1987,64,6.4008,7.3152
1987,65,6.7056,7.0104
1987,66,7.3152,7.3152
1988,22,6.096,3.9624
1988,23,4.2672,6.7056
1988,26,4.2672,5.1816
1988,29,8.2296,7.0104
1988,31,8.2296,7.3152
1988,37,2.1336,3.048
1988,41,3.9624,0
1988,46,4.8768,3.048
1988,53,6.096,7.9248
1988,57,3.6576,6.096
1988,62,6.4008,5.7912
1988,67,5.7912,6.7056
1988,68,2.4384,2.7432
1988,12,4.572,7.62
1988,16,3.6576,3.3528
1988,30,10.3632,10.3632
1988,34,3.6576,3.048
1988,37,5.1816,2.1336
1988,44,6.096,6.4008
1988,48,3.9624,7.62
1988,52,6.7056,4.2672
1988,53,6.4008,5.4864
1988,56,7.0104,4.2672
1988,62,6.4008,4.2672
1988,72,6.096,6.096
1988,76,1.2192,1.524
1988,77,3.048,2.7432
1988,13,7.62,3.9624
1988,20,10.3632,3.9624
1988,25,2.1336,1.524
1988,30,9.144,10.9728
1988,31,7.0104,7.3152
1988,40,9.144,10.3632
1988,41,3.6576,7.9248
1988,43,5.1816,4.8768
1988,45,0,7.0104
1988,52,0,4.572
1988,53,6.7056,7.0104
1988,62,7.0104,3.9624
1988,72,5.7912,6.096
1988,73,3.3528,5.1816
1988,18,7.0104,7.3152
1988,19,3.048,4.572
1988,27,3.048,3.9624
1988,30,10.3632,8.5344
1988,31,12.8016,12.192
1988,49,5.4864,8.2296
1988,51,5.4864,2.4384
1988,53,6.4008,6.096
1988,59,1.524,2.4384
1988,66,6.7056,7.3152
1988,72,5.1816,6.096
1988,76,5.7912,5.4864
1988,77,3.3528,0
1988,12,4.8768,2.7432
1988,17,6.7056,6.096
1988,20,10.668,3.9624
1988,24,7.62,6.7056
1988,28,4.572,5.7912
1988,30,10.0584,10.0584
1988,36,3.048,3.048
1988,40,8.8392,4.2672
1988,51,2.4384,2.4384
1988,55,7.0104,7.0104
1988,57,8.5344,5.1816
1988,58,2.7432,3.9624
1988,59,3.048,2.1336
1988,66,7.0104,7.0104
1988,67,7.9248,6.7056
1988,71,2.7432,3.048
1988,12,1.8288,4.2672
1988,15,5.7912,7.9248
1988,20,10.3632,4.8768
1988,23,6.7056,3.3528
1988,26,6.7056,1.8288
1988,34,3.6576,0
1988,36,1.8288,1.8288
1988,38,7.3152,9.144
1988,47,2.7432,4.2672
1988,55,7.0104,7.3152
1988,57,7.9248,4.8768
1988,60,2.4384,3.3528
1988,22,6.4008,4.572
1988,23,4.2672,7.3152
1988,33,3.3528,2.4384
1988,37,5.7912,3.048
1988,39,10.3632,9.144
1988,41,3.6576,6.096
1988,42,3.6576,2.7432
1988,45,7.0104,7.0104
1988,48,3.9624,2.4384
1988,59,2.4384,1.8288
1988,60,3.3528,2.4384
1988,68,7.3152,4.572
1988,74,7.3152,7.62
1988,76,1.524,6.096
1988,16,3.048,3.048
1988,17,5.7912,4.8768
1988,19,12.192,9.7536
1988,24,3.048,6.096
1988,36,3.6576,3.6576
1988,41,2.4384,3.6576
1988,42,1.524,1.8288
1988,47,7.62,6.096
1988,49,8.2296,0
1988,54,6.096,6.096
1988,60,2.4384,2.7432
1988,64,6.096,6.4008
1988,69,1.524,1.2192
1988,71,2.1336,3.048
1988,73,3.6576,4.2672
1988,77,1.8288,3.3528
1988,24,3.6576,3.048
1988,29,7.9248,7.0104
1988,30,10.0584,10.0584
1988,38,9.144,6.7056
1988,41,3.9624,4.572
1988,42,1.8288,2.1336
1988,51,2.4384,2.1336
1988,54,6.7056,6.7056
1988,58,3.9624,1.8288
1988,64,6.7056,6.096
1988,67,7.9248,6.4008
1988,68,1.8288,2.4384
1988,70,3.3528,3.048
1988,71,4.8768,3.048
1988,10,3.048,3.048
1988,13,6.7056,7.0104
1988,22,6.096,4.572
1988,29,7.9248,6.7056
1988,43,4.572,4.572
1988,47,2.7432,2.7432
1988,53,4.572,6.096
1988,55,6.096,6.096
1988,56,6.4008,7.0104
1988,64,6.096,6.096
1988,66,7.62,7.0104
1988,68,1.2192,6.7056
1988,77,2.7432,3.6576
1988,11,3.048,4.572
1988,17,6.4008,5.1816
1988,23,6.4008,6.096
1988,31,8.5344,7.3152
1988,34,5.4864,3.9624
1988,38,9.144,6.096
1988,39,10.3632,9.144
1988,41,3.3528,4.2672
1988,55,7.9248,7.0104
1988,58,3.6576,3.6576
1988,61,2.1336,4.2672
1988,64,4.572,6.7056
1988,67,5.1816,7.3152
1988,74,7.62,6.7056
1988,76,1.8288,6.7056
1988,10,3.6576,4.572
1988,15,7.3152,3.048
1988,20,7.0104,4.572
1988,26,2.1336,4.2672
1988,30,9.144,9.144
1988,32,3.6576,4.572
1988,36,2.4384,2.7432
1988,40,8.2296,8.8392
1988,48,3.6576,7.9248
1988,51,1.524,2.7432
1988,58,3.6576,3.048
1988,61,3.6576,3.3528
1988,62,4.2672,7.0104
1988,65,7.0104,6.7056
1988,16,3.6576,3.6576
1988,22,6.096,6.096
1988,28,4.8768,5.1816
1988,30,7.62,7.9248
1988,32,3.9624,8.5344
1988,40,7.62,10.3632
1988,42,1.524,2.4384
1988,43,4.8768,3.6576
1988,51,2.1336,4.8768
1988,61,3.048,3.6576
1988,65,6.7056,6.7056
1988,67,9.7536,7.62
1988,69,1.8288,3.048
1988,71,2.1336,3.3528
1988,14,7.9248,5.1816
1988,29,6.096,5.7912
1988,32,8.2296,4.8768
1988,36,6.4008,3.3528
1988,42,1.8288,2.4384
1988,43,4.572,4.2672
1988,45,5.7912,3.048
1988,57,3.9624,4.8768
1988,66,6.7056,6.4008
1988,67,7.62,7.9248
1988,70,3.048,3.048
1988,73,6.4008,7.0104
1988,75,3.048,4.2672
1988,10,5.7912,4.8768
1988,13,6.7056,4.572
1988,17,4.572,4.572
1988,22,6.4008,6.4008
1988,48,5.4864,3.3528
1988,51,3.048,1.8288
1988,53,4.572,3.048
1988,54,6.4008,6.4008
1988,57,4.8768,4.8768
1988,63,4.8768,6.096
1988,65,6.7056,7.0104
1988,68,6.7056,4.8768
1988,69,1.8288,3.3528
1988,74,7.9248,7.3152
1988,15,7.62,6.7056
1988,16,3.048,3.3528
1988,23,3.3528,7.62
1988,28,4.8768,4.8768
1988,31,8.2296,11.2776
1988,33,4.2672,2.4384
1988,35,2.7432,3.9624
1988,42,3.048,1.8288
1988,53,6.7056,6.4008
1988,54,6.7056,6.7056
1988,55,7.0104,7.0104
1988,66,7.0104,7.3152
1988,68,1.2192,2.4384
1988,69,2.1336,3.6576
1988,21,7.9248,5.4864
1988,24,7.3152,3.048
1988,25,2.7432,2.4384
1988,27,3.6576,3.3528
1988,34,3.9624,3.048
1988,36,3.9624,4.2672
1988,43,4.8768,3.6576
1988,44,6.4008,5.4864
1988,51,3.048,2.7432
1988,53,6.7056,6.4008
1988,55,7.0104,7.0104
1988,64,6.096,6.096
1988,71,3.6576,2.4384
1988,74,7.3152,7.62
1988,77,3.048,2.1336
1988,12,3.6576,3.3528
1988,15,8.8392,4.572
1988,19,3.048,9.144
1988,25,3.048,6.096
1988,31,10.668,7.9248
1988,34,4.8768,5.1816
1988,37,1.8288,2.7432
1988,38,5.7912,8.2296
1988,44,6.096,6.096
1988,46,4.572,3.6576
1988,60,3.048,2.1336
1988,68,6.4008,0
1988,72,3.048,3.3528
1988,75,1.8288,3.048
1988,15,9.144,5.7912
1988,19,3.048,8.5344
1988,25,3.048,2.4384
1988,32,5.4864,4.2672
1988,33,5.1816,5.4864
1988,38,7.9248,6.4008
1988,40,7.62,6.096
1988,48,3.9624,3.6576
1988,52,3.3528,2.1336
1988,59,2.1336,1.8288
1988,60,2.4384,1.8288
1988,62,4.2672,3.9624
1988,70,3.048,3.048
1988,75,2.1336,3.9624
1988,10,4.8768,4.2672
1988,13,7.3152,3.6576
1988,15,9.144,7.0104
1988,17,6.4008,5.4864
1988,20,10.668,9.7536
1988,26,3.048,6.7056
1988,28,4.2672,4.8768
1988,36,3.3528,6.4008
1988,38,7.9248,6.096
1988,40,8.5344,6.096
1988,43,5.1816,5.1816
1988,45,6.096,6.4008
1988,64,6.096,7.3152
1988,69,2.1336,2.1336
1988,75,3.048,1.524
1988,10,3.3528,4.2672
1988,14,6.7056,6.096
1988,16,3.048,3.6576
1988,23,6.096,6.096
1988,25,1.8288,2.1336
1988,26,2.4384,3.9624
1988,27,6.4008,3.6576
1988,36,2.7432,4.8768
1988,39,7.62,7.62
1988,40,8.2296,3.6576
1988,41,3.6576,6.096
1988,46,4.8768,3.9624
1988,48,3.9624,3.9624
1988,63,4.572,3.3528
1988,75,3.6576,1.8288
1988,11,3.3528,2.7432
1988,29,7.62,7.9248
1988,30,7.9248,7.62
1988,34,4.8768,6.7056
1988,38,9.144,6.096
1988,39,9.7536,9.7536
1988,44,6.7056,6.7056
1988,54,6.7056,7.0104
1988,69,2.4384,3.048
1988,70,4.2672,3.9624
1988,74,7.3152,7.3152
1988,75,2.4384,4.572
1988,12,3.6576,3.9624
1988,19,4.8768,8.8392
1988,27,3.6576,8.2296
1988,30,10.3632,10.0584
1988,32,4.572,9.4488
1988,38,6.7056,9.144
1988,40,7.62,7.9248
1988,48,4.572,3.6576
1988,49,4.8768,5.4864
1988,52,3.048,3.6576
1988,58,4.2672,1.8288
1988,59,2.1336,1.8288
1988,63,4.572,4.572
1988,18,6.4008,7.3152
1988,23,7.0104,3.3528
1988,26,3.048,4.572
1988,27,3.6576,4.8768
1988,34,5.4864,4.8768
1988,45,5.7912,6.7056
1988,47,2.7432,3.6576
1988,51,2.1336,3.6576
1988,55,7.62,4.8768
1988,56,7.62,3.9624
1988,61,1.8288,4.2672
1988,64,5.7912,7.0104
1988,67,6.096,1.8288
1988,72,3.048,5.4864
1988,77,3.3528,2.4384
1988,15,5.1816,7.0104
1988,16,3.3528,2.4384
1988,22,6.7056,7.62
1988,32,4.8768,7.0104
1988,40,8.8392,7.0104
1988,41,4.572,5.4864
1988,47,3.9624,3.048
1988,49,5.1816,4.8768
1988,54,6.096,6.096
1988,56,7.0104,5.4864
1988,61,3.6576,4.572
1988,63,3.9624,6.4008
1988,64,5.7912,5.7912
1988,70,2.7432,1.524
1988,75,2.4384,4.572
1988,11,3.3528,4.8768
1988,20,7.9248,9.4488
1988,25,3.048,6.7056
1988,43,4.8768,4.8768
1988,44,6.096,8.5344
1988,49,5.7912,6.096
1988,51,2.7432,2.1336
1988,52,1.8288,1.8288
1988,60,3.048,3.048
1988,62,5.1816,3.6576
1988,65,7.3152,7.3152
1988,69,2.7432,3.048
1988,75,2.1336,4.572
1988,13,6.7056,3.3528
1988,14,7.3152,9.7536
1988,18,6.7056,6.4008
1988,21,4.572,5.7912
1988,25,6.096,1.8288
1988,32,3.9624,3.3528
1988,36,5.7912,3.3528
1988,40,7.9248,4.572
1988,44,6.096,6.4008
1988,52,3.048,2.1336
1988,54,6.096,6.096
1988,57,4.8768,5.4864
1988,59,2.1336,2.1336
1988,66,7.3152,7.3152
1988,68,6.7056,6.096
1988,73,7.3152,6.7056
1989,22,6.7056,4.572
1989,23,6.096,5.4864
1989,26,3.048,2.7432
1989,29,6.4008,6.4008
1989,31,8.8392,9.7536
1989,37,5.7912,3.048
1989,41,7.9248,7.0104
1989,46,3.048,3.6576
1989,53,4.2672,5.7912
1989,57,4.572,7.3152
1989,62,3.9624,3.9624
1989,64,6.096,6.096
1989,67,7.62,9.144
1989,68,6.7056,5.4864
1989,10,5.4864,4.2672
1989,28,5.1816,3.9624
1989,30,9.144,8.8392
1989,39,8.5344,8.5344
1989,44,5.7912,5.7912
1989,45,5.7912,3.3528
1989,48,3.3528,3.3528
1989,49,4.572,5.4864
1989,61,4.2672,1.8288
1989,67,7.0104,7.3152
1989,71,4.8768,3.048
1989,74,7.3152,7.0104
1989,75,6.4008,5.1816
1989,13,7.9248,7.9248
1989,16,3.3528,2.286
1989,24,6.7056,3.9624
1989,26,2.7432,2.4384
1989,29,6.7056,7.0104
1989,34,5.4864,3.6576
1989,40,7.62,6.096
1989,52,3.6576,1.9812
1989,54,5.4864,6.4008
1989,59,2.7432,1.524
1989,61,2.286,4.2672
1989,65,7.0104,6.7056
1989,74,6.4008,7.9248
1989,10,4.8768,3.6576
1989,11,3.048,2.4384
1989,16,3.6576,3.6576
1989,30,9.7536,10.0584
1989,31,9.144,7.3152
1989,32,5.1816,4.572
1989,36,4.8768,3.048
1989,37,2.7432,3.9624
1989,41,5.4864,4.572
1989,53,4.572,4.8768
1989,54,6.096,6.096
1989,63,3.6576,5.7912
1989,75,4.8768,7.3152
1989,77,1.524,1.8288
1989,10,3.3528,3.048
1989,17,6.7056,6.096
1989,19,3.3528,3.6576
1989,20,10.3632,5.4864
1989,23,6.096,5.4864
1989,26,2.7432,2.7432
1989,30,9.144,9.7536
1989,31,7.9248,9.144
1989,41,5.1816,4.8768
1989,45,6.096,3.6576
1989,48,3.9624,7.3152
1989,50,5.4864,3.9624
1989,52,3.3528,2.4384
1989,77,3.048,1.8288
1989,15,7.9248,7.0104
1989,19,3.3528,3.3528
1989,22,6.4008,5.7912
1989,26,3.9624,3.048
1989,27,3.6576,5.1816
1989,29,7.0104,6.096
1989,39,9.7536,9.4488
1989,44,6.4008,6.096
1989,52,3.048,2.1336
1989,57,3.3528,4.572
1989,60,3.3528,2.1336
1989,63,5.4864,5.4864
1989,66,6.7056,6.4008
1989,67,6.7056,6.7056
1989,68,5.4864,7.3152
1989,12,6.7056,6.096
1989,15,8.2296,8.8392
1989,16,3.048,2.286
1989,21,7.0104,9.144
1989,28,5.4864,4.2672
1989,30,10.0584,10.0584
1989,35,3.048,2.1336
1989,54,6.4008,6.7056
1989,58,3.9624,4.8768
1989,60,3.3528,2.1336
1989,61,2.1336,3.6576
1989,63,4.572,4.572
1989,64,5.7912,4.8768
1989,67,8.2296,6.4008
1989,71,3.6576,2.7432
1989,23,6.4008,3.6576
1989,27,3.6576,5.7912
1989,28,4.8768,6.096
1989,32,7.0104,9.144
1989,42,1.524,1.524
1989,45,5.7912,4.572
1989,53,5.4864,5.4864
1989,54,6.096,6.4008
1989,62,6.4008,4.8768
1989,63,3.3528,6.7056
1989,70,3.3528,3.3528
1989,71,2.4384,6.096
1989,15,7.0104,6.096
1989,22,5.7912,5.7912
1989,26,2.7432,3.3528
1989,29,6.4008,6.096
1989,35,2.8956,3.048
1989,36,3.048,3.048
1989,38,7.9248,9.144
1989,45,4.572,6.096
1989,46,3.3528,4.572
1989,61,3.3528,3.6576
1989,62,6.096,4.572
1989,65,6.4008,6.7056
1989,68,5.4864,5.7912
1989,73,7.0104,6.4008
1989,10,7.3152,7.0104
1989,13,7.3152,4.2672
1989,14,7.9248,4.2672
1989,21,9.4488,9.144
1989,22,6.7056,5.1816
1989,24,7.62,0
1989,17,6.096,6.4008
1989,19,3.048,6.4008
1989,20,6.096,6.096
1989,22,5.7912,5.1816
1989,33,1.2192,1.8288
1989,37,3.6576,1.9812
1989,39,10.3632,12.4968
1989,41,5.4864,6.7056
1989,47,3.048,3.048
1989,48,3.3528,5.1816
1989,51,1.524,3.048
1989,58,1.2192,2.4384
1989,60,2.1336,2.1336
1989,69,1.6764,2.1336
1989,76,4.572,5.7912
1989,12,5.1816,6.4008
1989,20,7.9248,10.0584
1989,21,7.9248,9.4488
1989,27,3.6576,3.9624
1989,28,4.2672,5.7912
1989,37,3.3528,2.8956
1989,45,6.096,7.0104
1989,51,1.8288,3.048
1989,53,4.572,5.1816
1989,56,7.0104,7.3152
1989,58,5.1816,4.8768
1989,60,3.048,2.7432
1989,67,7.62,7.3152
1989,12,4.572,3.048
1989,15,9.144,9.4488
1989,18,6.096,5.7912
1989,19,3.048,8.8392
1989,25,3.6576,2.4384
1989,27,3.6576,3.9624
1989,40,8.2296,6.7056
1989,41,3.9624,5.7912
1989,45,6.096,6.096
1989,55,7.0104,3.6576
1989,65,6.096,6.096
1989,69,1.524,1.8288
1989,71,0,1.8288
1989,77,1.6764,4.572
1989,13,6.7056,3.048
1989,14,7.3152,3.6576
1989,15,9.144,7.9248
1989,16,3.6576,3.9624
1989,20,5.1816,6.096
1989,24,6.4008,7.3152
1989,26,3.048,3.6576
1989,30,9.4488,12.4968
1989,35,5.4864,5.1816
1989,50,5.7912,5.4864
1989,59,1.2192,1.8288
1989,60,2.5908,2.8956
1989,64,6.4008,5.4864
1989,71,3.3528,2.7432
1989,10,3.9624,5.1816
1989,17,6.096,6.4008
1989,24,7.0104,0
1989,28,4.2672,5.1816
1989,33,1.8288,4.8768
1989,34,5.1816,6.096
